Img_no,IMG_ID,SHP_ID,EXT_ID,FNF_ID,CLD_Shadow_B3,CLD_trhd_B2,No_Bands,Seed,CATID,Study area,DCA,Insect,Notes,Cld_img,Code,Classes,Agent,TIME,SUNAZ,SUNEL,SATAZ,SATEL,INTAN,CRTAN,OFFNA,CRTAN,OFFNA,CLCOV,Bands,Sat,varsel_treshold,cor_treshold
11,WV02_20190813_M1BS_1030010098B02C00-toa,site2_mt_eval_utmz11_v2.shp,,WV02_20190813_M1BS_1030010098B02C00-toa_fnf_clip.tif,25,3000,6,14,1030010098B02C00,MT I90,DF?,WSBW?,"CFM Sum is weird, points ok, Visual assessment",WV02_20190813_M1BS_1030010098B02C00-toa.cloud.tif,MT2,5,DF,2019-08-13T18:29:15,149.05,54.45,61.2,58.6,16.8,22.45,27.8,22.45,27.8,0.00E+00,8,2,0.3,0.9
